learner_id,course_id,module_id,content_type,assessment_score,feedback_rating,content_difficulty,recommended_courses
631,17,626,Video,18,Excellent,Easy,15
632,11,942,Text,78,Average,Intermediate,14
633,11,576,Quiz,25,Average,Hard,11
634,14,908,Text,77,Poor,Intermediate,7
635,19,521,Video,1,Average,Hard,1
636,19,27,Video,56,Good,Hard,3
637,3,848,Text,4,Excellent,Easy,10
638,5,850,Video,33,Poor,Intermediate,13
639,3,60,Text,34,Excellent,Hard,9
640,17,291,Text,56,Excellent,Easy,18
641,17,148,Text,97,Good,Easy,18
642,12,864,Quiz,6,Excellent,Hard,5
643,7,488,Text,69,Average,Hard,18
644,9,479,Text,30,Excellent,Hard,9
645,5,272,Video,91,Average,Hard,11
646,8,704,Video,12,Poor,Intermediate,4
647,5,509,Video,99,Average,Intermediate,15
648,13,40,Quiz,78,Excellent,Easy,5
649,12,334,Quiz,46,Average,Hard,4
650,19,633,Text,1,Poor,Easy,5
651,12,651,Video,33,Excellent,Hard,8
652,9,276,Text,88,Average,Hard,14
653,6,786,Text,13,Average,Intermediate,19
654,11,278,Quiz,64,Good,Easy,5
655,19,741,Quiz,48,Poor,Easy,6
656,6,722,Text,34,Average,Easy,5
657,3,454,Video,2,Average,Hard,20
658,11,702,Quiz,42,Poor,Easy,16
659,5,183,Text,57,Poor,Hard,6
660,6,885,Text,69,Good,Intermediate,10
661,19,505,Video,11,Good,Intermediate,10
662,4,467,Text,76,Average,Hard,17
663,6,120,Quiz,80,Average,Easy,4
664,6,900,Text,64,Poor,Intermediate,2
665,17,462,Text,47,Excellent,Intermediate,12
666,2,411,Text,70,Poor,Easy,16
667,10,424,Text,90,Good,Hard,6
668,6,124,Text,92,Excellent,Intermediate,12
669,1,660,Video,4,Poor,Intermediate,18
670,3,589,Text,30,Good,Hard,5
671,13,288,Text,61,Good,Easy,15
672,13,319,Video,5,Excellent,Easy,7
673,13,310,Quiz,91,Excellent,Hard,4
674,11,893,Text,72,Good,Easy,12
675,2,96,Video,48,Good,Hard,4
676,2,312,Text,5,Good,Hard,12
677,13,764,Video,24,Good,Easy,8
678,4,331,Quiz,2,Excellent,Easy,10
679,16,683,Quiz,55,Excellent,Easy,1
680,16,13,Text,20,Poor,Easy,9
681,9,374,Quiz,70,Excellent,Easy,8
682,1,849,Video,29,Good,Hard,19
683,15,427,Text,72,Average,Easy,10
684,4,880,Quiz,18,Excellent,Hard,5
685,17,557,Text,84,Poor,Easy,16
686,14,354,Quiz,93,Good,Hard,20
687,1,850,Quiz,17,Good,Intermediate,1
688,3,712,Quiz,8,Poor,Hard,13
689,4,844,Quiz,47,Average,Hard,11
690,1,564,Video,48,Average,Easy,13
691,19,842,Text,1,Excellent,Hard,12
692,12,269,Quiz,89,Excellent,Intermediate,18
693,11,392,Quiz,22,Excellent,Easy,18
694,2,632,Video,53,Excellent,Easy,2
695,5,705,Quiz,47,Excellent,Intermediate,5
696,7,754,Video,84,Excellent,Easy,9
697,13,576,Video,76,Excellent,Easy,15
698,19,676,Video,25,Average,Intermediate,20
699,9,479,Quiz,52,Good,Intermediate,1
700,18,868,Quiz,13,Poor,Easy,3
701,9,194,Text,89,Excellent,Easy,8
702,18,265,Quiz,36,Average,Hard,7
703,11,798,Quiz,50,Excellent,Intermediate,4
704,3,445,Video,66,Poor,Hard,18
705,3,364,Text,76,Poor,Easy,9
706,3,740,Text,23,Excellent,Intermediate,2
707,19,623,Quiz,50,Poor,Easy,3
708,10,361,Video,37,Poor,Intermediate,20
709,11,275,Text,29,Poor,Hard,18
710,11,245,Quiz,1,Good,Hard,18
711,13,935,Quiz,67,Good,Easy,7
712,12,926,Text,19,Excellent,Intermediate,2
713,8,330,Quiz,31,Average,Intermediate,20
714,4,715,Video,20,Poor,Intermediate,13
715,8,128,Video,66,Average,Intermediate,14
716,13,52,Video,73,Poor,Intermediate,5
717,1,694,Quiz,25,Average,Hard,13
718,16,538,Text,48,Excellent,Easy,12
719,9,214,Quiz,0,Average,Easy,6
720,1,338,Video,64,Poor,Intermediate,10
721,18,829,Quiz,78,Average,Easy,5
722,16,809,Text,92,Average,Easy,20
723,18,756,Quiz,35,Excellent,Hard,5
724,19,92,Quiz,25,Average,Intermediate,18
725,16,461,Video,69,Poor,Intermediate,17
726,14,379,Text,65,Good,Hard,2
727,9,821,Quiz,44,Poor,Easy,20
728,2,810,Text,82,Excellent,Easy,15
729,11,205,Text,43,Average,Hard,9
730,7,547,Quiz,73,Poor,Easy,7
731,12,661,Video,26,Poor,Intermediate,12
732,1,161,Quiz,81,Poor,Intermediate,17
733,14,392,Text,30,Average,Easy,8
734,18,162,Quiz,49,Good,Easy,20
735,11,931,Video,32,Good,Easy,9
736,12,242,Quiz,62,Poor,Intermediate,10
737,8,134,Text,20,Good,Easy,10
738,17,814,Video,45,Poor,Hard,11
739,4,466,Quiz,16,Poor,Easy,10
740,10,765,Text,6,Good,Intermediate,17
741,14,140,Quiz,2,Average,Hard,17
742,2,156,Text,34,Good,Hard,5
743,13,984,Video,1,Poor,Intermediate,15
744,18,631,Video,94,Average,Intermediate,4
745,6,210,Text,83,Average,Hard,15
746,1,456,Text,74,Poor,Hard,13
747,19,978,Video,9,Average,Easy,11
748,17,804,Text,8,Average,Intermediate,9
749,8,643,Quiz,99,Excellent,Hard,3
750,4,887,Video,2,Average,Easy,11
751,15,61,Video,33,Poor,Intermediate,18
752,19,989,Text,68,Average,Easy,18
753,18,801,Text,30,Good,Hard,17
754,5,148,Quiz,22,Average,Easy,3
755,7,875,Quiz,37,Good,Hard,8
756,4,715,Text,90,Average,Hard,5
757,6,736,Text,63,Poor,Intermediate,1
758,2,517,Text,52,Poor,Intermediate,16
759,14,857,Text,31,Poor,Easy,12
760,1,782,Quiz,16,Excellent,Intermediate,11
761,12,147,Video,88,Good,Easy,3
762,12,360,Quiz,31,Excellent,Easy,18
763,6,860,Text,21,Excellent,Intermediate,5
764,6,440,Quiz,54,Good,Hard,19
765,10,15,Video,20,Excellent,Intermediate,4
766,17,260,Video,20,Average,Easy,16
767,1,966,Video,55,Average,Easy,8
768,10,357,Text,26,Excellent,Hard,13
769,13,769,Video,96,Poor,Hard,8
770,12,933,Text,90,Average,Easy,4
771,1,358,Video,4,Good,Hard,16
772,11,14,Video,47,Average,Hard,7
773,13,73,Text,35,Good,Hard,11
774,6,382,Video,98,Good,Intermediate,1
775,9,920,Text,52,Good,Easy,15
776,14,276,Video,36,Poor,Intermediate,1
777,14,101,Video,57,Excellent,Intermediate,16
778,8,956,Quiz,23,Good,Hard,8
779,19,162,Video,61,Poor,Easy,8
780,11,143,Quiz,14,Poor,Hard,19
781,11,918,Quiz,88,Excellent,Easy,11
782,13,645,Text,40,Poor,Intermediate,6
783,2,670,Quiz,50,Poor,Easy,17
784,8,100,Video,5,Poor,Hard,7
785,9,114,Text,4,Good,Intermediate,5
786,15,883,Quiz,7,Excellent,Intermediate,10
787,2,483,Text,57,Good,Easy,19
788,12,541,Text,82,Good,Intermediate,9
789,1,42,Video,18,Excellent,Easy,15
790,9,676,Video,91,Excellent,Easy,1
791,8,820,Quiz,31,Average,Easy,2
792,2,960,Quiz,14,Good,Easy,11
793,11,835,Video,63,Average,Easy,19
794,13,745,Video,26,Poor,Intermediate,2
795,8,748,Text,2,Good,Easy,11
796,12,55,Quiz,35,Poor,Intermediate,5
797,8,881,Text,72,Poor,Hard,3
798,13,17,Text,14,Excellent,Hard,10
799,9,11,Quiz,12,Poor,Hard,9
800,2,662,Video,22,Good,Easy,6
801,1,953,Quiz,81,Average,Hard,20
802,3,293,Video,0,Poor,Easy,5
803,10,511,Quiz,43,Average,Easy,8
804,17,932,Video,38,Good,Intermediate,5
805,15,167,Video,64,Good,Easy,20
806,9,960,Quiz,52,Good,Intermediate,20
807,9,215,Text,43,Average,Intermediate,10
808,4,390,Text,63,Poor,Hard,18
809,2,545,Quiz,66,Average,Hard,17
810,18,339,Text,75,Good,Intermediate,2
811,3,470,Quiz,56,Average,Easy,1
812,14,781,Quiz,69,Good,Easy,18
813,14,598,Quiz,91,Poor,Hard,9
814,18,533,Video,66,Poor,Hard,16
815,5,346,Video,5,Poor,Easy,9
816,3,599,Text,39,Average,Easy,11
817,16,357,Text,26,Average,Hard,6
818,10,413,Text,70,Excellent,Intermediate,6
819,14,609,Video,53,Excellent,Easy,20
820,10,18,Video,32,Poor,Intermediate,5
821,13,752,Text,43,Average,Hard,3
822,19,845,Quiz,90,Average,Intermediate,1
823,19,691,Text,28,Excellent,Easy,4
824,1,857,Text,78,Poor,Hard,4
825,18,450,Text,81,Poor,Intermediate,7
826,11,387,Text,93,Average,Intermediate,9
827,8,911,Video,73,Good,Intermediate,10
828,9,416,Video,62,Excellent,Hard,2
829,7,820,Quiz,85,Average,Intermediate,15
830,17,737,Quiz,63,Poor,Easy,18
831,10,22,Video,82,Average,Intermediate,19
832,6,517,Text,10,Poor,Easy,8
833,14,865,Quiz,19,Average,Hard,11
834,17,154,Quiz,47,Good,Intermediate,9
835,12,84,Quiz,21,Excellent,Easy,7
836,4,35,Quiz,37,Poor,Easy,11
837,11,615,Quiz,70,Poor,Easy,6
838,4,226,Video,67,Average,Intermediate,17
839,15,88,Video,13,Excellent,Easy,14
840,13,723,Video,97,Good,Hard,2
841,14,879,Video,34,Poor,Easy,20
842,19,538,Quiz,51,Excellent,Intermediate,13
843,17,812,Video,76,Average,Easy,11
844,17,43,Quiz,94,Good,Intermediate,16
845,7,1,Quiz,91,Excellent,Hard,9
846,4,774,Quiz,45,Good,Hard,18
847,10,800,Text,33,Excellent,Hard,17
848,7,134,Video,34,Average,Easy,15
849,5,599,Text,86,Excellent,Easy,4
850,11,89,Video,77,Poor,Intermediate,1
851,5,415,Text,68,Average,Easy,17
852,14,626,Text,52,Good,Hard,9
853,3,118,Video,42,Excellent,Hard,18
854,11,462,Quiz,77,Excellent,Intermediate,14
855,1,959,Text,98,Average,Easy,12
856,2,341,Text,13,Average,Hard,15
857,11,139,Quiz,48,Good,Hard,5
858,6,349,Text,54,Good,Easy,11
859,13,434,Quiz,47,Poor,Easy,9
860,12,703,Text,33,Poor,Easy,17
861,3,189,Quiz,98,Good,Hard,7
862,14,140,Video,73,Poor,Hard,1
863,7,793,Video,80,Poor,Easy,2
864,14,906,Text,41,Good,Hard,3
865,7,470,Quiz,89,Excellent,Hard,7
866,17,876,Text,47,Good,Hard,2
867,6,605,Video,95,Average,Hard,11
868,5,326,Text,89,Excellent,Hard,20
869,11,543,Video,19,Good,Hard,8
870,4,456,Text,46,Good,Easy,15
871,12,777,Video,2,Poor,Easy,7
872,3,992,Text,10,Average,Intermediate,7
873,2,271,Text,88,Poor,Easy,7
874,13,489,Text,60,Poor,Easy,2
875,18,963,Quiz,24,Excellent,Hard,3
876,6,326,Text,52,Average,Hard,16
877,4,197,Text,16,Excellent,Intermediate,11
878,17,939,Video,96,Poor,Easy,2
879,9,980,Quiz,65,Good,Easy,9
880,10,685,Video,91,Excellent,Hard,19
881,1,302,Text,1,Average,Hard,10
882,17,306,Video,99,Average,Hard,19
883,14,566,Video,33,Poor,Hard,19
884,5,969,Quiz,25,Good,Hard,8
885,15,750,Video,32,Excellent,Hard,5
886,2,449,Text,8,Excellent,Hard,15
887,11,792,Video,64,Poor,Easy,17
888,9,58,Text,31,Good,Intermediate,12
889,16,742,Video,45,Average,Intermediate,13
890,9,825,Video,52,Poor,Easy,18
891,19,389,Quiz,40,Excellent,Hard,7
892,17,827,Video,89,Excellent,Hard,11
893,9,100,Text,60,Good,Easy,3
894,12,562,Text,41,Excellent,Easy,6
895,16,440,Text,33,Poor,Intermediate,7
896,8,609,Text,69,Good,Easy,1
897,18,245,Quiz,63,Poor,Hard,1
898,4,309,Video,82,Average,Intermediate,4
899,19,752,Video,77,Poor,Intermediate,10
900,6,561,Quiz,48,Excellent,Intermediate,3
901,3,556,Video,40,Average,Easy,19
902,5,385,Text,66,Excellent,Intermediate,20
903,5,229,Video,46,Good,Easy,18
904,3,346,Video,47,Average,Hard,9
905,9,605,Text,10,Average,Intermediate,12
906,1,253,Text,75,Good,Hard,15
907,10,405,Text,59,Excellent,Easy,19
908,12,563,Video,65,Good,Hard,17
909,13,812,Quiz,91,Excellent,Hard,3
910,9,91,Video,41,Good,Hard,14
911,19,55,Text,14,Poor,Easy,3
912,15,242,Video,27,Poor,Intermediate,2
913,14,820,Quiz,44,Average,Intermediate,4
914,3,690,Video,38,Excellent,Easy,13
915,9,108,Quiz,70,Average,Hard,1
916,11,125,Video,78,Good,Intermediate,12
917,15,671,Video,45,Good,Intermediate,14
918,3,586,Text,46,Excellent,Intermediate,12
919,3,159,Quiz,85,Excellent,Intermediate,10
920,4,938,Video,11,Good,Easy,16
921,7,808,Quiz,91,Poor,Intermediate,11
922,6,67,Text,27,Excellent,Intermediate,20
923,10,255,Quiz,97,Average,Easy,14
924,17,562,Quiz,99,Good,Intermediate,17
925,1,118,Quiz,92,Excellent,Hard,15
926,16,481,Quiz,65,Poor,Intermediate,2
927,4,452,Video,82,Excellent,Hard,7
928,13,600,Quiz,93,Average,Intermediate,14
929,13,710,Quiz,75,Good,Hard,4
930,8,853,Video,99,Good,Easy,4
931,11,611,Quiz,37,Excellent,Hard,8
932,5,931,Quiz,15,Good,Intermediate,19
933,16,77,Text,42,Poor,Easy,6
934,17,516,Text,67,Average,Easy,13
935,16,234,Video,19,Excellent,Hard,17
936,7,379,Text,74,Excellent,Intermediate,18
937,14,475,Video,48,Poor,Intermediate,15
938,6,810,Quiz,39,Poor,Hard,18
939,1,337,Text,5,Good,Hard,1
940,1,290,Text,80,Poor,Easy,5
941,19,34,Text,71,Average,Hard,7
942,19,578,Quiz,97,Excellent,Easy,10
943,8,903,Quiz,44,Average,Easy,5
944,6,482,Quiz,34,Average,Easy,20
945,3,873,Quiz,87,Excellent,Intermediate,12
946,6,500,Video,68,Average,Easy,13
947,15,533,Quiz,65,Excellent,Intermediate,1
948,16,139,Text,99,Poor,Easy,10
949,10,422,Video,3,Average,Hard,6
950,16,406,Text,61,Average,Intermediate,9
951,18,31,Video,70,Poor,Hard,1
952,10,209,Video,39,Average,Hard,4
953,17,449,Quiz,1,Average,Hard,18
954,6,331,Quiz,11,Excellent,Hard,1
955,19,523,Video,7,Average,Intermediate,4
956,11,867,Quiz,49,Poor,Intermediate,20
957,15,781,Video,91,Good,Intermediate,16
958,12,880,Quiz,60,Good,Intermediate,8
959,17,271,Quiz,13,Poor,Easy,17
960,13,614,Quiz,75,Good,Easy,8
961,12,120,Text,66,Poor,Hard,19
962,2,301,Quiz,11,Excellent,Intermediate,18
963,3,776,Quiz,57,Excellent,Hard,14
964,15,158,Quiz,23,Poor,Intermediate,19
965,12,452,Video,94,Average,Intermediate,3
966,1,483,Text,84,Poor,Hard,3
967,19,384,Text,76,Good,Easy,9
968,5,180,Text,1,Average,Hard,19
969,9,832,Text,30,Excellent,Easy,17
970,16,526,Text,24,Average,Intermediate,5
971,6,797,Quiz,23,Excellent,Intermediate,4
972,14,165,Text,33,Poor,Intermediate,13
973,10,515,Video,9,Excellent,Hard,16
974,4,722,Quiz,71,Excellent,Hard,9
975,17,959,Text,46,Excellent,Intermediate,13
976,10,686,Quiz,48,Good,Intermediate,12
977,3,987,Video,74,Average,Hard,17
978,8,507,Quiz,30,Good,Hard,16
979,8,580,Video,82,Good,Hard,8
980,9,943,Quiz,53,Poor,Intermediate,19
981,18,573,Quiz,12,Poor,Intermediate,8
982,17,821,Text,42,Average,Hard,2
983,9,588,Video,26,Good,Intermediate,5
984,18,493,Quiz,14,Good,Intermediate,4
985,13,511,Text,94,Poor,Intermediate,7
986,18,608,Video,68,Excellent,Hard,19
987,17,646,Video,28,Average,Hard,15
988,9,575,Quiz,33,Average,Easy,18
989,14,94,Text,92,Excellent,Intermediate,8
990,13,261,Text,3,Average,Intermediate,8
991,8,563,Video,48,Average,Intermediate,19
992,6,114,Text,19,Excellent,Intermediate,13
993,19,177,Video,22,Excellent,Hard,11
994,12,925,Quiz,21,Excellent,Hard,20
995,12,485,Video,32,Average,Easy,3
996,18,498,Video,73,Good,Hard,1
997,7,141,Quiz,50,Good,Intermediate,5
998,8,894,Text,32,Good,Hard,16
999,15,474,Text,35,Poor,Easy,2
1000,13,770,Text,16,Good,Easy,12
1001,3,784,Video,39,Excellent,Hard,3
1002,2,811,Text,40,Average,Intermediate,11
1003,17,46,Quiz,84,Excellent,Easy,6
1004,15,263,Text,26,Excellent,Intermediate,20
1005,16,241,Quiz,50,Average,Easy,3
1006,9,252,Video,66,Good,Intermediate,20
1007,6,744,Video,24,Poor,Intermediate,18
1008,6,748,Video,71,Excellent,Easy,5
1009,5,999,Text,45,Poor,Hard,6
1010,8,791,Video,84,Good,Intermediate,14
1011,10,722,Quiz,75,Average,Easy,18
1012,15,775,Text,63,Excellent,Hard,16
1013,17,194,Text,78,Average,Easy,16
1014,16,477,Text,51,Excellent,Hard,20
1015,9,331,Text,88,Average,Intermediate,16
1016,5,766,Text,46,Good,Intermediate,16
1017,18,123,Text,76,Good,Hard,14
1018,19,644,Text,88,Poor,Easy,2
1019,18,92,Text,54,Average,Intermediate,16
1020,4,433,Quiz,57,Average,Hard,11
1021,3,504,Quiz,34,Good,Hard,16
1022,6,515,Video,32,Average,Easy,12
1023,9,477,Video,3,Poor,Hard,8
1024,13,143,Video,48,Good,Easy,6
1025,1,239,Video,56,Good,Intermediate,13
1026,14,447,Quiz,6,Good,Easy,16
1027,16,838,Text,17,Good,Easy,15
1028,15,713,Video,78,Excellent,Hard,3
1029,17,739,Quiz,17,Excellent,Easy,7
1030,4,88,Text,36,Good,Easy,17
1031,13,385,Text,26,Poor,Easy,16
1032,3,938,Text,73,Good,Easy,6
1033,7,101,Quiz,81,Good,Intermediate,2
1034,6,578,Quiz,72,Average,Easy,18
1035,4,211,Quiz,43,Good,Intermediate,9
1036,9,737,Quiz,55,Poor,Easy,8
1037,1,30,Video,48,Average,Intermediate,3
1038,3,802,Text,66,Good,Hard,9
1039,12,26,Quiz,10,Good,Hard,15
1040,13,704,Text,57,Good,Hard,14
1041,9,772,Quiz,62,Good,Easy,4
1042,1,891,Video,1,Good,Hard,13
1043,18,781,Quiz,3,Good,Easy,1
1044,8,847,Quiz,31,Good,Easy,18
1045,2,788,Video,32,Excellent,Hard,19
1046,19,783,Video,21,Excellent,Intermediate,19
1047,9,446,Quiz,9,Poor,Hard,10
1048,17,898,Quiz,53,Excellent,Hard,8
1049,6,608,Quiz,25,Poor,Hard,12
1050,14,654,Video,12,Average,Intermediate,4
1051,16,511,Video,0,Average,Intermediate,4
1052,2,210,Text,77,Poor,Intermediate,20
1053,2,311,Text,44,Excellent,Intermediate,3
1054,4,663,Text,88,Average,Easy,8
1055,10,263,Video,78,Excellent,Intermediate,17
1056,3,584,Text,76,Poor,Easy,4
1057,19,846,Video,41,Excellent,Hard,17
1058,9,623,Quiz,69,Excellent,Intermediate,1
1059,18,268,Video,71,Average,Easy,15
1060,15,257,Quiz,17,Average,Easy,3
1061,14,861,Video,12,Poor,Easy,7
1062,18,369,Video,78,Excellent,Hard,20
1063,7,576,Text,43,Poor,Easy,10
1064,15,92,Text,73,Excellent,Easy,5
1065,6,604,Text,2,Poor,Intermediate,3
1066,5,809,Quiz,1,Poor,Hard,12
1067,3,870,Text,80,Average,Easy,12
1068,9,331,Text,52,Average,Hard,20
1069,10,581,Video,39,Poor,Intermediate,17
1070,11,719,Video,85,Good,Easy,13
1071,11,995,Quiz,37,Poor,Hard,17
1072,1,963,Video,15,Excellent,Intermediate,10
1073,15,775,Text,87,Good,Hard,15
1074,1,562,Quiz,98,Poor,Easy,4
1075,2,303,Text,37,Average,Hard,16
1076,19,305,Quiz,55,Poor,Easy,6
1077,8,44,Text,14,Average,Hard,18
1078,13,469,Video,93,Average,Hard,1
1079,4,562,Quiz,92,Excellent,Intermediate,5
1080,8,146,Quiz,46,Good,Hard,4
1081,1,260,Quiz,95,Poor,Hard,7
1082,8,490,Video,31,Average,Easy,17
1083,11,426,Quiz,3,Average,Hard,8
1084,12,468,Video,92,Average,Easy,1
1085,2,770,Video,64,Good,Intermediate,5
1086,2,305,Quiz,8,Good,Intermediate,13
1087,3,403,Text,58,Excellent,Hard,19
1088,5,640,Video,98,Good,Hard,18
1089,11,270,Quiz,27,Poor,Easy,6
1090,11,964,Video,17,Average,Intermediate,18
1091,13,124,Quiz,77,Excellent,Hard,16
1092,17,163,Video,11,Good,Intermediate,4
1093,16,832,Quiz,8,Good,Easy,2
1094,17,988,Quiz,30,Good,Hard,18
1095,13,328,Text,36,Excellent,Intermediate,12
1096,15,555,Text,86,Average,Intermediate,2
1097,12,13,Video,48,Good,Hard,16
1098,11,842,Video,24,Poor,Intermediate,20
1099,2,873,Quiz,50,Poor,Intermediate,4
1100,6,723,Quiz,56,Good,Easy,2
1101,18,657,Quiz,83,Poor,Hard,4
1102,9,144,Video,17,Poor,Intermediate,10
1103,4,947,Video,74,Excellent,Hard,10
1104,9,254,Text,66,Excellent,Easy,12
1105,6,326,Text,13,Poor,Hard,17
1106,2,851,Text,78,Excellent,Intermediate,12
1107,15,350,Text,36,Good,Hard,3
1108,3,726,Quiz,53,Poor,Hard,11
1109,5,646,Quiz,43,Good,Intermediate,11
1110,11,454,Text,23,Average,Hard,15
1111,19,268,Text,45,Good,Intermediate,5
1112,16,125,Quiz,53,Poor,Intermediate,18
1113,13,872,Video,3,Good,Hard,11
1114,6,413,Video,95,Average,Easy,14
1115,9,374,Text,61,Excellent,Intermediate,20
1116,14,642,Text,66,Poor,Hard,18
1117,4,374,Video,29,Average,Hard,11
1118,18,712,Video,4,Average,Easy,16
1119,8,118,Video,85,Average,Easy,9
1120,14,174,Text,46,Average,Hard,4
1121,10,685,Text,49,Average,Easy,6
1122,18,431,Quiz,25,Excellent,Intermediate,19
1123,19,560,Text,72,Poor,Easy,3
1124,10,287,Video,10,Good,Hard,16
1125,7,908,Quiz,20,Good,Hard,6
1126,6,39,Text,31,Average,Easy,14
1127,7,645,Video,52,Excellent,Easy,5
1128,8,449,Text,32,Poor,Easy,13
1129,1,150,Quiz,68,Excellent,Easy,1
1130,16,458,Video,74,Average,Hard,13
1131,2,762,Quiz,61,Poor,Hard,3
1132,18,236,Video,57,Excellent,Hard,2
1133,19,592,Text,63,Poor,Hard,1
1134,8,378,Video,35,Poor,Hard,13
1135,4,799,Text,56,Poor,Hard,6
1136,12,37,Video,88,Excellent,Hard,15
1137,6,793,Quiz,49,Excellent,Intermediate,8
1138,12,716,Video,6,Poor,Easy,3
1139,2,130,Video,83,Poor,Easy,15
1140,6,519,Text,22,Average,Easy,10
1141,16,881,Video,52,Poor,Intermediate,7
1142,4,781,Video,82,Excellent,Easy,14
1143,14,977,Text,82,Average,Easy,11
1144,19,468,Text,30,Excellent,Intermediate,7
1145,7,340,Text,85,Poor,Intermediate,3
1146,15,36,Quiz,69,Excellent,Hard,1
1147,8,983,Text,10,Excellent,Hard,9
1148,5,174,Text,59,Average,Intermediate,20
1149,13,83,Video,65,Average,Intermediate,4
1150,19,115,Quiz,87,Good,Intermediate,8
1151,5,794,Video,29,Poor,Intermediate,2
1152,5,641,Quiz,40,Excellent,Intermediate,15
1153,6,163,Quiz,4,Poor,Easy,8
1154,3,440,Video,29,Excellent,Intermediate,16
1155,3,647,Text,33,Poor,Intermediate,5
1156,9,473,Text,15,Poor,Intermediate,7
1157,11,455,Video,18,Average,Hard,14
1158,19,941,Text,37,Excellent,Easy,15
1159,4,425,Text,93,Average,Hard,11
1160,8,290,Text,80,Poor,Easy,20
1161,10,456,Text,67,Average,Intermediate,8
1162,9,240,Video,84,Average,Intermediate,10
1163,7,101,Video,22,Good,Hard,8
1164,18,426,Text,75,Good,Hard,20
1165,9,58,Quiz,89,Good,Intermediate,14
1166,12,869,Video,19,Good,Hard,15
1167,9,564,Text,89,Excellent,Hard,6
1168,11,975,Video,72,Excellent,Intermediate,5
1169,10,293,Video,61,Poor,Easy,3
1170,3,774,Text,97,Poor,Hard,10
1171,14,55,Quiz,58,Poor,Easy,20
1172,3,936,Video,44,Good,Hard,19
1173,9,677,Quiz,18,Average,Easy,14
1174,17,485,Text,68,Average,Easy,14
1175,3,137,Video,66,Good,Easy,14
1176,15,650,Quiz,69,Poor,Hard,11
1177,6,899,Text,73,Good,Hard,12
1178,6,277,Quiz,75,Excellent,Intermediate,12
1179,18,367,Quiz,40,Average,Easy,3
1180,4,688,Text,15,Poor,Hard,20
1181,19,674,Text,20,Poor,Hard,18
1182,17,388,Quiz,77,Poor,Intermediate,20
1183,17,856,Quiz,7,Average,Intermediate,8
1184,7,568,Video,80,Poor,Hard,8
1185,7,263,Text,71,Average,Hard,12
1186,18,614,Text,6,Good,Easy,7
1187,4,550,Quiz,70,Good,Intermediate,1
1188,9,151,Quiz,97,Good,Intermediate,15
1189,16,460,Video,87,Average,Hard,8
1190,9,969,Text,83,Excellent,Easy,18
1191,9,402,Video,56,Poor,Hard,3
1192,11,940,Text,21,Average,Intermediate,8
1193,6,676,Video,9,Average,Hard,3
1194,4,28,Quiz,8,Excellent,Hard,13
1195,1,197,Quiz,25,Good,Intermediate,9
1196,6,226,Text,7,Average,Hard,11
1197,2,90,Video,3,Excellent,Hard,14
1198,6,223,Text,74,Average,Intermediate,11
1199,9,408,Video,73,Average,Easy,18
1200,2,878,Quiz,43,Good,Hard,16
1201,5,793,Video,8,Poor,Easy,14
1202,6,879,Quiz,12,Excellent,Intermediate,10
1203,10,333,Text,38,Good,Easy,18
1204,8,479,Video,7,Excellent,Hard,7
1205,15,213,Video,98,Good,Hard,19
1206,1,821,Video,56,Poor,Intermediate,17
1207,10,204,Quiz,80,Poor,Intermediate,15
1208,3,216,Text,43,Poor,Hard,8
1209,4,345,Quiz,61,Excellent,Easy,2
1210,4,809,Quiz,42,Good,Hard,9
1211,13,25,Video,23,Excellent,Hard,16
1212,4,907,Video,78,Good,Hard,2
1213,10,494,Text,84,Average,Easy,3
1214,4,506,Text,69,Good,Easy,8
1215,2,198,Quiz,61,Average,Intermediate,15
1216,1,819,Text,4,Average,Easy,6
1217,16,476,Quiz,19,Poor,Easy,12
1218,2,564,Video,88,Excellent,Easy,14
1219,8,676,Video,89,Good,Hard,5
1220,6,489,Text,42,Poor,Easy,10
1221,8,142,Text,80,Excellent,Easy,13
1222,3,175,Quiz,57,Excellent,Intermediate,8
1223,12,165,Text,52,Poor,Intermediate,13
1224,1,851,Quiz,46,Poor,Intermediate,2
1225,18,255,Quiz,19,Average,Hard,9
1226,12,779,Video,22,Excellent,Hard,19
1227,3,435,Text,24,Poor,Easy,14
1228,8,998,Quiz,45,Excellent,Easy,15
1229,17,23,Video,62,Poor,Hard,19
1230,17,232,Video,76,Average,Intermediate,16
1231,9,904,Quiz,41,Good,Intermediate,7
1232,15,52,Text,61,Average,Hard,4
1233,14,75,Text,56,Good,Intermediate,11
1234,14,993,Text,23,Poor,Easy,1
1235,11,982,Quiz,55,Average,Easy,3
1236,7,895,Video,70,Average,Easy,4
1237,8,127,Video,17,Excellent,Intermediate,1
1238,3,923,Text,26,Excellent,Intermediate,17
1239,14,600,Video,63,Average,Easy,4
1240,14,187,Quiz,10,Average,Easy,5
1241,17,484,Video,75,Excellent,Easy,18
1242,19,471,Video,49,Poor,Easy,4
1243,4,558,Quiz,5,Poor,Intermediate,20
1244,2,666,Video,78,Poor,Intermediate,17
1245,13,769,Quiz,72,Poor,Easy,6
1246,5,249,Video,1,Average,Hard,19
1247,14,984,Video,0,Average,Hard,20
1248,1,294,Text,34,Excellent,Easy,15
1249,3,119,Video,35,Poor,Hard,20
1250,6,290,Video,85,Good,Hard,6
1251,4,265,Quiz,74,Poor,Hard,20
1252,12,41,Quiz,78,Good,Easy,4
